date,min_relative_humidity_v,max_relative_humidity_v,min_temperature_v,max_temperature_v,precipitation_v
2018-06-05,57.25,87.75,11.11,18.69,2.07
2018-06-04,57.49,88,11.06,18.6,2.22
2018-06-03,57.71,88.04,11.06,18.56,2.37
2018-06-02,57.84,88.11,11,18.54,2.4
2018-06-01,57.68,88.06,10.95,18.53,2.26
2018-05-31,57.67,88.09,10.84,18.49,2.15
2018-05-30,57.84,88.14,10.71,18.39,2.17
2018-05-29,58.04,88.17,10.59,18.26,2.22
2018-05-28,58.04,88.25,10.46,18.16,2.24
2018-05-27,57.96,88.34,10.32,18.02,2.27
2018-05-26,58,88.46,10.21,17.87,2.22
2018-05-25,58.02,88.44,10.09,17.8,2.2
2018-05-24,57.89,88.29,9.97,17.71,2.19
2018-05-23,57.8,88.21,9.89,17.64,2.1
2018-05-22,57.77,88.17,9.83,17.59,2.18
2018-05-21,57.9,88.22,9.72,17.51,2.2
2018-05-20,57.62,87.99,9.59,17.42,2.07
2018-05-19,57.26,87.89,9.41,17.36,1.93
2018-05-18,57.06,87.92,9.3,17.25,1.95
2018-05-17,57.02,87.96,9.18,17.11,1.89
2018-05-16,56.91,87.9,9.05,16.94,1.9
2018-05-15,56.61,87.83,8.92,16.85,1.88
2018-05-14,56.48,87.85,8.8,16.74,1.81
2018-05-13,56.52,87.88,8.69,16.61,1.84
2018-05-12,56.59,87.98,8.58,16.55,1.81
2018-05-11,56.89,88.12,8.47,16.42,1.88
2018-05-10,57.01,88.28,8.33,16.25,1.9
2018-05-09,56.91,88.43,8.22,16.13,1.96
2018-05-08,56.7,88.39,8.07,15.99,1.92
2018-05-07,56.44,88.28,7.91,15.82,1.86
2018-05-06,56.19,88.08,7.78,15.7,1.87
2018-05-05,56.2,88.04,7.65,15.59,1.86
2018-05-04,56.47,88.22,7.61,15.43,1.91
2018-05-03,56.31,88.14,7.5,15.33,1.9
2018-05-02,56.46,88.16,7.4,15.18,2.04
2018-05-01,56.53,88.18,7.34,15.07,2.17
2018-04-30,56.8,88.32,7.24,14.92,2.38
2018-04-29,56.61,88.34,7.14,14.83,2.44
2018-04-28,56.49,88.34,7.06,14.79,2.37
2018-04-27,56.43,88.35,6.96,14.72,2.37
2018-04-26,56.44,88.4,6.85,14.6,2.47
2018-04-25,56.26,88.33,6.76,14.53,2.45
2018-04-24,56.46,88.38,6.67,14.44,2.45
2018-04-23,56.73,88.49,6.59,14.32,2.6
2018-04-22,57.2,88.7,6.51,14.2,2.64
2018-04-21,57.37,88.89,6.43,14.05,2.58
2018-04-20,57.65,89.05,6.39,13.88,2.66
2018-04-19,57.68,89.08,6.26,13.76,2.7
2018-04-18,57.74,89.02,6.17,13.65,2.6
2018-04-17,57.8,89.15,6.05,13.58,2.6
2018-04-16,57.88,89.24,5.94,13.48,2.52
2018-04-15,58.13,89.3,5.85,13.36,2.44
2018-04-14,58.64,89.47,5.77,13.23,2.55
2018-04-13,58.96,89.63,5.67,13.09,2.73
2018-04-12,59.3,89.69,5.55,12.86,2.93
2018-04-11,59.15,89.68,5.45,12.72,2.93
2018-04-10,59.32,89.71,5.33,12.56,3.06
2018-04-09,59.45,89.63,5.2,12.42,2.99
2018-04-08,59.9,89.79,5.07,12.23,3.02
2018-04-07,60.01,89.91,5,12.12,3.01
2018-04-06,60.18,90,4.93,12.1,3.13
2018-04-05,60.38,90.03,4.78,12.04,3.23
2018-04-04,60.51,90.01,4.64,11.91,3.21
2018-04-03,60.74,90.14,4.55,11.78,3.34
2018-04-02,60.78,90.08,4.46,11.65,3.39
2018-04-01,60.81,90.16,4.39,11.54,3.5
2018-03-31,60.49,89.97,4.29,11.46,3.44
2018-03-30,60.35,89.95,4.2,11.35,3.36
2018-03-29,60.41,89.99,4.11,11.25,3.41
2018-03-28,60.43,89.97,4.07,11.17,3.35
2018-03-27,60.71,90,4.01,11.14,3.41
2018-03-26,61.03,90.18,3.98,11.03,3.48
2018-03-25,61.17,90.31,3.94,10.93,3.64
2018-03-24,61.13,90.2,3.88,10.86,3.68
2018-03-23,61.25,90.2,3.8,10.74,3.7
2018-03-22,61.59,90.2,3.77,10.58,3.81
2018-03-21,61.61,90.28,3.81,10.53,3.78
2018-03-20,61.85,90.35,3.83,10.51,3.9
2018-03-19,62.27,90.48,3.78,10.44,3.9
2018-03-18,62.72,90.57,3.73,10.39,3.98
2018-03-17,63.15,90.69,3.73,10.35,4.03
2018-03-16,63.77,91.09,3.74,10.28,4.29
2018-03-15,64.17,91.19,3.66,10.15,4.42
2018-03-14,64.32,91.13,3.59,10.02,4.35
2018-03-13,64.2,90.95,3.46,9.98,4.24
2018-03-12,64.2,90.93,3.39,9.87,4.18
2018-03-11,64.2,90.82,3.3,9.79,4.03
2018-03-10,64.42,90.79,3.21,9.7,4.02
2018-03-09,64.32,90.94,3.16,9.66,4
2018-03-08,64.34,90.94,3.08,9.59,4.27
2018-03-07,64.04,90.94,2.95,9.53,4.14
2018-03-06,64.14,90.87,2.75,9.4,4
2018-03-05,64.39,90.94,2.55,9.19,3.86
2018-03-04,64.37,90.95,2.36,9.01,3.72
2018-03-03,64.14,90.87,2.21,8.86,3.64
2018-03-02,64.01,90.95,2.04,8.73,3.62
2018-03-01,63.98,90.97,1.92,8.64,3.49
2018-02-28,64.09,90.98,1.86,8.61,3.33
2018-02-27,64.24,91.06,1.84,8.58,3.29
2018-02-26,64.45,91.22,1.79,8.51,3.29
2018-02-25,64.66,91.25,1.73,8.45,3.41
2018-02-24,64.82,91.22,1.69,8.4,3.44
2018-02-23,64.6,91.27,1.65,8.37,3.45
2018-02-22,64.89,91.28,1.63,8.32,3.55
2018-02-21,65.4,91.37,1.6,8.26,3.45
2018-02-20,65.89,91.37,1.61,8.21,3.45
2018-02-19,65.93,91.45,1.7,8.25,3.56
2018-02-18,66.05,91.55,1.75,8.3,3.6
2018-02-17,66.42,91.81,1.8,8.33,3.63
2018-02-16,66.88,92.11,1.8,8.34,3.55
2018-02-15,67.33,92.2,1.81,8.29,3.57
2018-02-14,67.51,92.07,1.8,8.22,3.44
2018-02-13,67.5,92.1,1.8,8.16,3.57
2018-02-12,67.8,92.08,1.79,8.1,3.66
2018-02-11,68.22,92.2,1.77,8.07,3.8
2018-02-10,68.41,92.24,1.7,8.01,3.67
2018-02-09,68.43,92.25,1.66,7.95,3.57
2018-02-08,68.77,92.24,1.63,7.87,3.6
2018-02-07,68.82,92.27,1.59,7.79,3.51
2018-02-06,69.09,92.42,1.57,7.75,3.48
2018-02-05,69.64,92.6,1.58,7.69,3.89
2018-02-04,70.01,92.77,1.49,7.6,3.88
2018-02-03,70.42,92.86,1.49,7.51,3.95
2018-02-02,70.64,92.83,1.5,7.44,3.96
2018-02-01,70.7,92.81,1.57,7.42,3.87
2018-01-31,71.18,92.85,1.61,7.42,3.98
2018-01-30,71.8,93.11,1.63,7.4,4.22
2018-01-29,72.48,93.34,1.65,7.35,4.3
2018-01-28,73.01,93.66,1.67,7.31,4.34
2018-01-27,73.42,93.82,1.68,7.27,4.31
2018-01-26,73.82,94.01,1.74,7.28,4.44
2018-01-25,74.49,94.31,1.77,7.24,4.79
2018-01-24,75.16,94.56,1.8,7.22,4.99
2018-01-23,75.7,94.7,1.79,7.17,5.05
2018-01-22,75.68,94.7,1.73,7.13,4.94
2018-01-21,75.62,94.79,1.68,7.11,4.92
2018-01-20,75.96,94.82,1.66,7.05,5
2018-01-19,75.83,94.85,1.61,7.02,5.1
2018-01-18,75.79,94.85,1.52,6.95,5.31
2018-01-17,75.95,94.83,1.43,6.86,5.64
2018-01-16,75.96,94.83,1.4,6.84,5.74
2018-01-15,75.93,94.86,1.39,6.78,5.83
2018-01-14,75.75,94.79,1.34,6.77,5.81
2018-01-13,75.66,94.73,1.21,6.68,5.98
2018-01-12,75.32,94.55,1.1,6.58,5.97
2018-01-11,74.98,94.46,1.01,6.49,6.05
2018-01-10,74.54,94.36,0.87,6.43,5.8
2018-01-09,74.14,94.27,0.78,6.38,5.66
2018-01-08,73.87,94.25,0.72,6.33,5.68
2018-01-07,73.97,94.26,0.68,6.25,5.78
2018-01-06,74.08,94.24,0.62,6.18,5.51
2018-01-05,73.86,94.2,0.56,6.09,5.6
2018-01-04,74,94.19,0.5,6.04,5.5
2018-01-03,74.66,94.32,0.56,6,5.64
2018-01-02,75.01,94.47,0.56,5.95,5.51
2018-01-01,75.16,94.51,0.49,5.87,5.4
2017-12-31,75.26,94.52,0.43,5.85,5.31
2017-12-30,75.33,94.51,0.38,5.8,5.22
2017-12-29,75.42,94.53,0.4,5.81,4.99
2017-12-28,75.63,94.56,0.46,5.83,4.89
2017-12-27,75.9,94.42,0.53,5.83,4.87
2017-12-26,76.09,94.22,0.57,5.8,5.03
2017-12-25,76.06,94.27,0.6,5.79,4.95
2017-12-24,75.97,94.31,0.62,5.84,4.89
2017-12-23,75.84,94.34,0.66,5.91,4.96
2017-12-22,75.57,94.3,0.68,5.95,5.12
2017-12-21,75.39,94.32,0.75,6.01,5.01
2017-12-20,75.17,94.26,0.85,6.08,5.22
2017-12-19,74.63,94.18,0.86,6.19,5.33
2017-12-18,74.27,94.04,0.97,6.31,5.35
2017-12-17,74.2,93.94,1.11,6.42,5.44
2017-12-16,73.7,93.84,1.14,6.46,5.57
2017-12-15,73.18,93.64,1.21,6.55,5.7
2017-12-14,72.97,93.48,1.28,6.59,5.77
2017-12-13,72.96,93.45,1.34,6.66,5.86
2017-12-12,72.63,93.66,1.35,6.73,5.83
2017-12-11,72.26,93.89,1.41,6.87,5.78
2017-12-10,72.47,93.94,1.46,6.98,5.92
2017-12-09,72.66,93.97,1.54,7.02,6.02
2017-12-08,72.61,94,1.61,7.08,6
2017-12-07,72.92,94.11,1.71,7.15,5.92
2017-12-06,73.17,94.22,1.8,7.22,6.12
2017-12-05,73.34,94.33,1.82,7.29,6.14
2017-12-04,73.58,94.38,1.88,7.32,6
2017-12-03,73.66,94.5,1.82,7.34,6.02
2017-12-02,73.4,94.57,1.81,7.37,5.95
2017-12-01,73.38,94.49,1.86,7.46,5.82
2017-11-30,73.36,94.56,1.9,7.52,5.79
2017-11-29,73.12,94.43,1.95,7.59,5.87
2017-11-28,72.95,94.43,1.98,7.67,6.02
2017-11-27,73.12,94.39,2.1,7.78,5.94
2017-11-26,73.34,94.35,2.23,7.88,6.14
2017-11-25,73.27,94.36,2.35,7.94,6.1
2017-11-24,73.1,94.36,2.43,8.09,6
2017-11-23,73.06,94.3,2.56,8.22,6.11
2017-11-22,72.8,94.21,2.7,8.37,6.2
2017-11-21,72.68,94.02,2.8,8.51,5.93
2017-11-20,72.61,93.91,2.99,8.67,5.79
2017-11-19,72.42,93.75,3.17,8.83,5.88
2017-11-18,72.25,93.69,3.38,9.01,5.82
2017-11-17,72.28,93.67,3.53,9.19,5.92
2017-11-16,72.44,93.68,3.74,9.38,5.87
2017-11-15,72.63,93.78,3.99,9.59,5.73
2017-11-14,73,94.04,4.21,9.82,5.86
2017-11-13,73.06,94.21,4.39,10,6.01
2017-11-12,73.09,94.28,4.51,10.14,6.06
2017-11-11,73.1,94.3,4.6,10.26,5.82
2017-11-10,73.1,94.25,4.71,10.41,6.06
2017-11-09,72.93,94.14,4.79,10.49,6.18
2017-11-08,72.85,94.08,4.81,10.58,6.01
2017-11-07,72.54,94.05,4.88,10.68,6.02
2017-11-06,72.35,93.92,4.97,10.8,6.16
2017-11-05,71.78,93.91,4.98,10.93,6.14
2017-11-04,71.46,93.99,5.05,11.02,5.98
2017-11-03,71.31,93.97,5.08,11.12,5.76
2017-11-02,71.4,93.98,5.17,11.2,5.58
2017-11-01,71.33,94.01,5.25,11.28,5.56
2017-10-31,71.2,94.01,5.25,11.37,5.41
2017-10-30,71.11,94.01,5.32,11.48,5.29
2017-10-29,71.12,93.98,5.44,11.61,5.08
2017-10-28,71.26,93.98,5.6,11.76,5.02
2017-10-27,71.36,94.02,5.78,11.94,4.91
2017-10-26,71.56,94.07,5.98,12.1,4.53
2017-10-25,71.96,94.12,6.19,12.25,4.38
2017-10-24,72.1,94.1,6.43,12.4,4.71
2017-10-23,72.2,94.14,6.54,12.55,4.72
2017-10-22,72.32,94.32,6.64,12.69,4.65
2017-10-21,72.73,94.3,6.84,12.8,4.68
2017-10-20,72.98,94.3,6.99,12.95,4.66
2017-10-19,72.77,94.24,7.15,13.11,4.78
2017-10-18,72.19,94.06,7.22,13.28,4.65
2017-10-17,71.77,93.94,7.33,13.45,4.52
2017-10-16,71.54,93.9,7.48,13.64,4.56
2017-10-15,71.28,93.86,7.61,13.79,4.41
2017-10-14,70.94,93.77,7.74,13.98,4.14
2017-10-13,70.64,93.7,7.85,14.13,4.03
2017-10-12,70.27,93.56,7.91,14.27,3.84
2017-10-11,69.7,93.47,7.97,14.43,3.82
2017-10-10,69.3,93.43,8.02,14.62,3.75
2017-10-09,69,93.37,8.11,14.78,3.28
2017-10-08,68.62,93.31,8.24,14.99,2.93
2017-10-07,68.2,93.24,8.43,15.22,2.75
2017-10-06,67.88,93.22,8.54,15.44,2.65
2017-10-05,67.47,93.18,8.65,15.68,2.44
2017-10-04,67.42,93.2,8.81,15.88,2.27
2017-10-03,67.48,93.31,9.02,16.12,2.41
2017-10-02,67.38,93.3,9.18,16.33,2.39
2017-10-01,67.26,93.31,9.3,16.52,2.3
2017-09-30,67.05,93.21,9.4,16.74,2.22
2017-09-29,66.57,93.12,9.51,16.95,2.23
2017-09-28,66.13,93.06,9.61,17.15,2.14
2017-09-27,66.11,93.09,9.77,17.32,2.19
2017-09-26,65.96,93.02,9.97,17.49,2.26
2017-09-25,65.72,92.94,10.15,17.68,2.43
2017-09-24,65.46,92.95,10.29,17.87,2.43
2017-09-23,65.4,92.87,10.43,17.99,2.56
2017-09-22,65.27,92.79,10.57,18.14,2.51
2017-09-21,65.03,92.7,10.71,18.31,2.38
2017-09-20,64.75,92.56,10.83,18.44,2.27
2017-09-19,64.44,92.34,10.93,18.61,2.28
2017-09-18,63.96,92.19,11.01,18.78,2.02
2017-09-17,63.73,92.04,11.1,18.92,2.02
2017-09-16,63.36,91.88,11.22,19.05,2.02
2017-09-15,63.04,91.81,11.33,19.17,1.99
2017-09-14,63,91.79,11.45,19.25,1.97
2017-09-13,62.78,91.64,11.57,19.37,1.96
2017-09-12,62.27,91.51,11.64,19.51,1.89
2017-09-11,61.97,91.3,11.69,19.65,1.66
2017-09-10,61.55,91.17,11.75,19.82,1.39
2017-09-09,61.12,90.96,11.81,19.97,1.36
2017-09-08,60.66,90.78,11.9,20.13,1.14
2017-09-07,60.49,90.66,11.97,20.22,1.26
2017-09-06,60.23,90.54,12.08,20.33,1.34
2017-09-05,60.15,90.46,12.23,20.45,1.5
2017-09-04,60.08,90.38,12.36,20.56,1.53
2017-09-03,59.76,90.16,12.49,20.71,1.61
2017-09-02,59.38,90.08,12.6,20.85,1.6
2017-09-01,59.18,89.9,12.69,20.99,1.56
2017-08-31,58.88,89.69,12.75,21.09,1.53
2017-08-30,58.61,89.42,12.83,21.19,1.45
2017-08-29,58.42,89.25,12.93,21.29,1.49
2017-08-28,58.44,89.14,13.05,21.38,1.6
2017-08-27,58.07,89.08,13.18,21.52,1.66
2017-08-26,58.06,88.96,13.33,21.62,1.58
2017-08-25,58.22,89,13.45,21.7,1.5
2017-08-24,58.25,88.97,13.54,21.83,1.51
2017-08-23,57.98,88.81,13.66,21.97,1.37
2017-08-22,57.82,88.67,13.75,22.08,1.27
2017-08-21,57.6,88.54,13.8,22.16,1.13
2017-08-20,57.39,88.5,13.87,22.27,1.1
2017-08-19,57.59,88.53,13.93,22.31,1.03
2017-08-18,57.76,88.5,13.97,22.37,0.93
2017-08-17,57.84,88.47,14.04,22.41,0.94
2017-08-16,57.94,88.54,14.15,22.46,0.95
2017-08-15,58.14,88.62,14.23,22.49,1
2017-08-14,58.14,88.66,14.26,22.53,0.98
2017-08-13,58.1,88.57,14.31,22.59,0.98
2017-08-12,58.15,88.41,14.36,22.66,0.92
2017-08-11,57.84,88.34,14.37,22.76,0.93
2017-08-10,57.63,88.19,14.41,22.85,0.94
2017-08-09,57.61,88.1,14.42,22.82,0.98
2017-08-08,57.43,88,14.38,22.81,0.94
2017-08-07,57.14,87.83,14.36,22.85,0.86
2017-08-06,56.82,87.57,14.35,22.88,0.83
2017-08-05,56.58,87.39,14.35,22.88,0.83
2017-08-04,56.25,87.27,14.36,22.92,0.88
2017-08-03,56.05,87.13,14.38,22.94,0.95
2017-08-02,55.89,87.03,14.4,22.97,0.94
2017-08-01,55.9,86.87,14.39,22.98,0.92
2017-07-31,55.81,86.74,14.4,23.02,0.91
2017-07-30,55.77,86.61,14.43,23.05,0.87
2017-07-29,55.62,86.59,14.46,23.11,0.78
2017-07-28,55.77,86.67,14.44,23.07,0.83
2017-07-27,55.88,86.57,14.45,23.03,0.84
2017-07-26,55.75,86.48,14.44,23.03,0.82
2017-07-25,55.72,86.41,14.46,23.03,0.77
2017-07-24,55.82,86.45,14.47,23.04,0.78
2017-07-23,56.06,86.5,14.45,22.97,0.83
2017-07-22,56.39,86.6,14.41,22.86,0.9
2017-07-21,56.58,86.62,14.36,22.79,0.88
2017-07-20,56.79,86.63,14.33,22.67,0.85
2017-07-19,56.88,86.71,14.3,22.63,0.85
2017-07-18,56.96,86.67,14.24,22.58,0.83
2017-07-17,56.71,86.6,14.21,22.56,0.84
2017-07-16,56.6,86.63,14.13,22.51,0.85
2017-07-15,56.67,86.65,14.06,22.44,0.95
2017-07-14,56.68,86.67,13.95,22.31,0.95
2017-07-13,56.52,86.7,13.84,22.23,0.94
2017-07-12,56.69,86.76,13.72,22.04,1.1
2017-07-11,56.69,86.7,13.61,21.89,1.13
2017-07-10,56.61,86.66,13.55,21.81,1.15
2017-07-09,56.43,86.66,13.47,21.73,1.29
2017-07-08,56.37,86.62,13.43,21.65,1.31
2017-07-07,56.05,86.6,13.41,21.69,1.26
2017-07-06,56,86.69,13.39,21.66,1.39
2017-07-05,55.98,86.77,13.33,21.63,1.48
2017-07-04,55.9,86.7,13.27,21.54,1.45
2017-07-03,55.82,86.69,13.21,21.46,1.47
2017-07-02,55.87,86.79,13.13,21.4,1.43
2017-07-01,55.81,86.78,13.07,21.29,1.52
2017-06-30,55.72,86.65,12.99,21.17,1.47
2017-06-29,55.5,86.59,12.94,21.12,1.49
2017-06-28,55.5,86.58,12.91,21.07,1.5
2017-06-27,55.37,86.57,12.82,21.04,1.41
2017-06-26,55.35,86.59,12.73,20.97,1.4
2017-06-25,55.28,86.74,12.63,20.85,1.48
2017-06-24,55.54,86.78,12.55,20.71,1.41
2017-06-23,55.61,86.86,12.42,20.6,1.45
2017-06-22,55.69,86.99,12.25,20.41,1.49
2017-06-21,55.85,86.99,12.1,20.22,1.4
2017-06-20,55.88,87,12.01,20.07,1.42
2017-06-19,55.97,87.09,11.89,19.94,1.51
2017-06-18,55.99,87.22,11.77,19.78,1.57
2017-06-17,56.18,87.26,11.69,19.56,1.69
2017-06-16,56.44,87.3,11.59,19.42,1.77
2017-06-15,56.53,87.45,11.53,19.35,1.79
2017-06-14,56.78,87.5,11.46,19.23,1.78
2017-06-13,56.88,87.53,11.39,19.1,1.84
2017-06-12,56.92,87.55,11.39,19,1.82
2017-06-11,57.14,87.62,11.4,18.94,1.89
2017-06-10,57.14,87.47,11.34,18.96,1.88
2017-06-09,57.06,87.51,11.29,18.9,1.91
2017-06-08,57.17,87.6,11.27,18.83,1.93
2017-06-07,57.44,87.68,11.26,18.79,2.05
2017-06-06,57.3,87.75,11.17,18.76,2.1
2017-06-05,57.35,87.82,11.09,18.67,2.09
2017-06-04,57.6,88.07,11.03,18.56,2.24
2017-06-03,57.86,88.11,11.03,18.49,2.39
2017-06-02,58,88.15,10.97,18.47,2.42
2017-06-01,57.76,88.09,10.92,18.46,2.28
2017-05-31,57.74,88.12,10.81,18.43,2.22
2017-05-30,57.92,88.14,10.68,18.32,2.25
2017-05-29,58.08,88.16,10.56,18.2,2.29
2017-05-28,58.02,88.21,10.42,18.09,2.31
2017-05-27,57.88,88.28,10.28,17.94,2.34
2017-05-26,57.91,88.4,10.17,17.78,2.3
2017-05-25,57.92,88.37,10.05,17.71,2.28
2017-05-24,57.8,88.28,9.93,17.63,2.27
2017-05-23,57.75,88.19,9.85,17.56,2.14
2017-05-22,57.69,88.1,9.81,17.52,2.13
2017-05-21,57.76,88.17,9.7,17.46,2.15
2017-05-20,57.43,87.93,9.57,17.4,2.01
2017-05-19,57.02,87.8,9.39,17.36,1.86
2017-05-18,56.74,87.84,9.28,17.27,1.86
2017-05-17,56.68,87.86,9.16,17.13,1.8
2017-05-16,56.54,87.79,9.05,16.97,1.81
2017-05-15,56.18,87.74,8.93,16.9,1.79
2017-05-14,56.06,87.75,8.83,16.82,1.72
2017-05-13,56.16,87.82,8.72,16.71,1.76
2017-05-12,56.31,87.93,8.6,16.64,1.73
2017-05-11,56.59,88.08,8.5,16.51,1.8
2017-05-10,56.7,88.24,8.36,16.35,1.76
2017-05-09,56.6,88.38,8.27,16.23,1.83
2017-05-08,56.36,88.37,8.13,16.09,1.84
2017-05-07,56.22,88.31,7.97,15.92,1.86
2017-05-06,55.97,88.08,7.83,15.8,1.85
2017-05-05,56.02,88.02,7.72,15.69,1.84
2017-05-04,56.27,88.23,7.67,15.56,1.9
2017-05-03,56.18,88.12,7.54,15.45,1.89
2017-05-02,56.37,88.16,7.44,15.29,2.03
2017-05-01,56.41,88.16,7.35,15.17,2.15
2017-04-30,56.62,88.26,7.24,15.02,2.35
2017-04-29,56.43,88.29,7.13,14.91,2.4
2017-04-28,56.32,88.27,7.05,14.85,2.32
2017-04-27,56.2,88.26,6.94,14.77,2.32
2017-04-26,56.2,88.3,6.83,14.66,2.41
2017-04-25,56,88.22,6.73,14.59,2.44
2017-04-24,56.2,88.26,6.62,14.48,2.41
2017-04-23,56.48,88.36,6.55,14.36,2.56
2017-04-22,56.89,88.57,6.47,14.24,2.58
2017-04-21,57.09,88.78,6.38,14.08,2.52
2017-04-20,57.32,88.95,6.34,13.9,2.57
2017-04-19,57.36,88.98,6.2,13.76,2.59
2017-04-18,57.43,88.93,6.12,13.64,2.5
2017-04-17,57.46,89.08,6.02,13.58,2.51
2017-04-16,57.62,89.21,5.92,13.48,2.45
2017-04-15,57.89,89.28,5.83,13.37,2.35
2017-04-14,58.39,89.44,5.75,13.24,2.46
2017-04-13,58.66,89.61,5.65,13.1,2.64
2017-04-12,58.96,89.69,5.55,12.88,2.82
2017-04-11,58.92,89.71,5.45,12.73,2.81
2017-04-10,59.16,89.78,5.37,12.59,2.95
2017-04-09,59.27,89.7,5.25,12.48,2.9
2017-04-08,59.68,89.84,5.1,12.3,2.89
2017-04-07,59.76,89.96,5.02,12.2,2.87
2017-04-06,59.92,90.03,4.94,12.18,2.99
2017-04-05,60.12,90.04,4.78,12.1,3.06
2017-04-04,60.2,90,4.64,11.98,3
2017-04-03,60.41,90.11,4.53,11.85,3.12
2017-04-02,60.44,90,4.44,11.71,3.12
2017-04-01,60.47,90.08,4.36,11.61,3.23
2017-03-31,60.2,89.92,4.25,11.51,3.18
2017-03-30,60.09,89.92,4.18,11.41,3.11
2017-03-29,60.11,89.93,4.08,11.31,3.15
2017-03-28,60.19,89.89,4.02,11.22,3.11
2017-03-27,60.39,89.91,3.96,11.19,3.18
2017-03-26,60.68,90.09,3.92,11.09,3.25
2017-03-25,60.89,90.21,3.88,10.96,3.38
2017-03-24,60.9,90.13,3.83,10.89,3.45
2017-03-23,61.04,90.13,3.76,10.76,3.47
2017-03-22,61.37,90.15,3.73,10.6,3.58
2017-03-21,61.45,90.25,3.77,10.54,3.58
2017-03-20,61.73,90.34,3.81,10.52,3.76
2017-03-19,62.15,90.5,3.78,10.47,3.78
2017-03-18,62.6,90.64,3.73,10.42,3.9
2017-03-17,63.03,90.75,3.74,10.38,3.96
2017-03-16,63.61,91.13,3.76,10.33,4.21
2017-03-15,64.02,91.23,3.68,10.21,4.35
2017-03-14,64.25,91.19,3.62,10.09,4.26
2017-03-13,64.15,91.03,3.52,10.07,4.16
2017-03-12,64.22,91,3.46,9.97,4.11
2017-03-11,64.25,90.89,3.38,9.9,4.01
2017-03-10,64.5,90.88,3.3,9.82,4.04
2017-03-09,64.42,91.03,3.25,9.77,4.1
2017-03-08,64.43,91.01,3.15,9.7,4.36
2017-03-07,64.11,91.01,3.03,9.64,4.24
2017-03-06,64.16,90.93,2.84,9.53,4.12
2017-03-05,64.48,90.97,2.64,9.32,3.98
2017-03-04,64.39,90.89,2.45,9.14,3.84
2017-03-03,64.14,90.76,2.3,8.98,3.75
2017-03-02,63.88,90.82,2.12,8.86,3.72
2017-03-01,63.9,90.84,2,8.76,3.61
2017-02-28,63.98,90.84,1.93,8.73,3.45
2017-02-27,64.1,90.92,1.91,8.69,3.43
2017-02-26,64.3,91.08,1.85,8.61,3.42
2017-02-25,64.46,91.11,1.77,8.53,3.53
2017-02-24,64.61,91.06,1.71,8.46,3.52
2017-02-23,64.36,91.09,1.66,8.4,3.51
2017-02-22,64.56,91.07,1.63,8.35,3.48
2017-02-21,65.08,91.16,1.62,8.29,3.37
2017-02-20,65.57,91.14,1.65,8.25,3.38
2017-02-19,65.58,91.22,1.74,8.29,3.5
2017-02-18,65.7,91.34,1.8,8.35,3.57
2017-02-17,66.15,91.67,1.85,8.39,3.6
2017-02-16,66.69,92.01,1.86,8.4,3.47
2017-02-15,67.21,92.1,1.9,8.35,3.48
2017-02-14,67.41,92,1.89,8.3,3.35
2017-02-13,67.35,92.04,1.91,8.27,3.47
2017-02-12,67.62,92.01,1.91,8.24,3.56
2017-02-11,68,92.12,1.9,8.22,3.68
2017-02-10,68.21,92.16,1.85,8.18,3.54
2017-02-09,68.3,92.21,1.83,8.13,3.44
2017-02-08,68.72,92.26,1.82,8.06,3.49
2017-02-07,68.95,92.34,1.79,8,3.5
2017-02-06,69.19,92.47,1.78,7.97,3.48
2017-02-05,69.78,92.67,1.78,7.9,3.89
2017-02-04,70.23,92.85,1.69,7.79,3.88
2017-02-03,70.65,92.95,1.67,7.69,3.94
2017-02-02,70.88,92.92,1.68,7.6,3.96
2017-02-01,70.92,92.9,1.73,7.58,3.92
2017-01-31,71.4,92.96,1.77,7.57,4.06
2017-01-30,72,93.19,1.79,7.53,4.31
2017-01-29,72.71,93.45,1.78,7.45,4.4
2017-01-28,73.28,93.79,1.78,7.37,4.44
2017-01-27,73.72,93.95,1.78,7.3,4.44
2017-01-26,74.07,94.14,1.8,7.28,4.54
2017-01-25,74.66,94.42,1.81,7.24,4.84
2017-01-24,75.25,94.61,1.8,7.19,4.94
2017-01-23,75.66,94.73,1.77,7.13,4.95
2017-01-22,75.66,94.75,1.71,7.07,4.84
2017-01-21,75.53,94.84,1.66,7.07,4.82
2017-01-20,75.82,94.89,1.64,7.02,4.88
2017-01-19,75.7,94.93,1.61,7.01,5
2017-01-18,75.7,94.97,1.55,6.97,5.23
2017-01-17,75.9,94.96,1.49,6.89,5.6
2017-01-16,75.88,94.93,1.45,6.86,5.68
2017-01-15,75.86,94.96,1.42,6.81,5.73
2017-01-14,75.71,94.9,1.37,6.8,5.72
2017-01-13,75.64,94.87,1.25,6.72,5.88
2017-01-12,75.35,94.7,1.16,6.64,5.88
2017-01-11,75.08,94.64,1.11,6.57,6.01
2017-01-10,74.74,94.6,1.01,6.55,5.84
2017-01-09,74.44,94.58,0.97,6.53,5.81
2017-01-08,74.24,94.54,0.93,6.5,5.85
2017-01-07,74.32,94.55,0.9,6.44,5.92
2017-01-06,74.47,94.52,0.84,6.37,5.65
2017-01-05,74.28,94.48,0.77,6.28,5.76
2017-01-04,74.38,94.44,0.7,6.22,5.65
2017-01-03,75.01,94.54,0.74,6.16,5.75
